Channel	Counts
1737.39	595
1738.39	604
1739.39	630
1740.39	634
1741.39	591
1742.39	586
1743.39	664
1744.39	683
1745.39	681
1746.39	708
1747.39	731
1748.39	732
1749.39	708
1750.39	739
1751.39	685
1752.39	822
1753.39	776
1754.39	755
1755.39	836
1756.39	817
1757.39	838
1758.39	912
1759.39	882
1760.39	929
1761.39	894
1762.39	943
1763.39	910
1764.39	980
1765.39	943
1766.39	998
1767.39	953
1768.39	1019
1769.39	1029
1770.39	1084
1771.39	1024
1772.39	1017
1773.39	1058
1774.39	1038
1775.39	1099
1776.39	1085
1777.39	1102
1778.39	1111
1779.39	1081
1780.39	1093
1781.39	1125
1782.39	1142
1783.39	1126
1784.39	1139
1785.39	1184
1786.39	1136
1787.39	1175
1788.39	1192
1789.39	1170
1790.39	1247
1791.39	1237
1792.39	1234
1793.39	1170
1794.39	1241
1795.39	1252
1796.39	1211
1797.39	1237
1798.39	1257
1799.39	1242
1800.39	1226
1801.39	1268
1802.39	1297
1803.39	1288
1804.39	1221
1805.39	1313
1806.39	1306
1807.39	1280
1808.39	1243
1809.39	1258
1810.39	1258
1811.39	1236
1812.39	1254
1813.39	1201
1814.39	1251
1815.39	1258
1816.39	1171
1817.39	1197
1818.39	1235
1819.39	1168
1820.39	1232
1821.39	1155
1822.39	1161
1823.39	1149
1824.39	1106
1825.39	1154
1826.39	1129
1827.39	1152
1828.39	1075
1829.39	1136
1830.39	1025
1831.39	1102
1832.39	1016
1833.39	1052
1834.39	1027
1835.39	1005
1836.39	1036
1837.39	960
1838.39	1018
1839.39	973
1840.39	956
1841.39	952
1842.39	890
1843.39	856
1844.39	875
1845.39	887
1846.39	837
1847.39	801
1848.39	869
1849.39	896
1850.39	800
1851.39	780
1852.39	796
1853.39	760
1854.39	734
1855.39	704
1856.39	745
1857.39	711
1858.39	668
1859.39	739
1860.39	701
1861.39	672
1862.39	680
1863.39	610
1864.39	623
1865.39	577
1866.39	607
1867.39	598
1868.39	568
1869.39	567
1870.39	567
1871.39	535
1872.39	554
1873.39	523
1874.39	520
1875.39	480
1876.39	486
1877.39	453
1878.39	432
1879.39	423
1880.39	408
1881.39	479
1882.39	426
1883.39	404
1884.39	405
1885.38	395
1886.38	397
1887.38	366
1888.38	371
1889.38	385
1890.38	326
1891.38	349
1892.38	359
1893.38	317
1894.38	322
1895.38	307
1896.38	344
1897.38	295
1898.38	278
1899.38	280
1900.38	300
1901.38	277
1902.38	276
1903.38	313
1904.38	287
1905.38	277
1906.38	252
1907.38	247
1908.38	228
1909.38	241
1910.38	239
1911.38	239
1912.38	270
1913.38	245
1914.38	205
1915.38	222
1916.38	234
1917.38	215
1918.38	216
1919.38	236
1920.38	237
1921.38	220
1922.38	233
1923.38	190
1924.38	223
1925.38	189
1926.38	207
1927.38	214
1928.38	201
1929.38	175
1930.38	218
1931.38	198
1932.38	168
1933.38	200
1934.38	193
1935.38	201
1936.38	180
1937.38	157
1938.38	183
